#separator:tab
#html:false
#tags column:3
abierto/a	open	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_2.mp3
alegre	happy	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_3.mp3
amable	friendly	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_4.mp3
bondadoso/a	kind/good	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_5.mp3
bueno/a	good	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_6.mp3
capaz	capable	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_7.mp3
cariñoso/a	caring	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_8.mp3
chistoso/a	funny	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_9.mp3
compasivo/a	compassionate	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_10.mp3
comprensivo/a	understanding	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_11.mp3
creativo/a	creative	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_12.mp3
entusiasta	enthusiastic	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_13.mp3
fácil	easy	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_14.mp3
fiel	faithful	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_15.mp3
gracioso/a	funny	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_16.mp3
honesto/a	honest	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_17.mp3
imaginativo/a	imaginative	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_18.mp3
inteligente	intelligent	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_19.mp3
leal	loyal	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_20.mp3
listo/a	bright, smart	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_21.mp3
mejor	best	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_22.mp3
nuevo/a	new	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_23.mp3
paciente	patient	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_24.mp3
pacífico/a	peaceful	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_25.mp3
positivo/a	positive	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_26.mp3
responsable	responsible	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_27.mp3
sensible	sensitive	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_28.mp3
simpático/a	kind, nice	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_29.mp3
talentoso/a	talented	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_30.mp3
tranquilo/a	calm/quiet	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://contrasena.s3.us-east-2.amazonaws.com/audio/u5/5_1_42.mp3
único/a	unique	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_31.mp3
valiente	brave	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_32.mp3
CUALIDADES NEGATIVAS	NEGATIVE QUALITIES	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_33.mp3
aburrido/a	boring	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_34.mp3
cerrado/a	closed (minded)	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_35.mp3
egoísta	selfish	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_36.mp3
incapaz	incapable	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_37.mp3
insensible	insensitive	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_38.mp3
malo/a	bad	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_39.mp3
nervioso/a	nervous	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_40.mp3
triste	sad	Contrasena::lessons::u5_05_02 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u5/5_1_41.mp3
